Epoch,Training accuracy,Validation accuracy
458,32.249999046325684,27.18750238418579
459,31.099998950958252,29.16666865348816
460,31.300002336502075,29.270833730697632
461,33.399999141693115,27.708333730697632
462,31.00000023841858,27.60416865348816
463,32.099997997283936,28.958332538604736
464,23.549997806549072,20.208334922790527
465,29.6500027179718,25.729167461395264
466,30.900001525878906,27.708333730697632
467,31.050002574920654,28.333336114883423
468,32.40000009536743,28.437501192092896
469,32.099997997283936,27.395832538604736
470,31.999999284744263,28.541666269302368
471,31.699997186660767,27.60416865348816
472,32.05000162124634,27.708333730697632
473,34.24999713897705,29.583334922790527
474,33.49999785423279,27.49999761581421
475,32.15000033378601,29.270833730697632
476,34.049999713897705,28.75000238418579
477,30.500000715255737,28.125
478,33.70000123977661,28.333336114883423
479,33.95000100135803,28.64583134651184
480,32.55000114440918,29.583334922790527
481,33.99999737739563,30.20833134651184
482,33.649998903274536,29.06249761581421
483,32.89999961853027,29.16666865348816
484,32.64999985694885,29.791665077209473
485,35.50000190734863,28.333336114883423
486,33.09999704360962,28.020834922790527
487,31.599998474121094,28.437501192092896
488,32.40000009536743,27.708333730697632
489,34.85000133514404,28.437501192092896
490,35.600000619888306,29.06249761581421
491,35.54999828338623,27.708333730697632
492,33.35000276565552,27.812498807907104
493,34.14999842643738,29.374998807907104
494,33.20000171661377,27.812498807907104
495,30.750000476837158,28.125
496,33.09999704360962,28.437501192092896
497,33.49999785423279,28.333336114883423
498,33.99999737739563,28.333336114883423
499,31.849998235702515,28.854167461395264
500,34.64999794960022,29.791665077209473
501,35.39999723434448,28.958332538604736
502,33.649998903274536,27.60416865348816
503,35.25000214576721,29.06249761581421
504,34.10000205039978,28.541666269302368
505,32.8499972820282,29.791665077209473
506,32.70000219345093,28.437501192092896
507,33.70000123977661,29.479163885116577
508,35.100001096725464,29.374998807907104
509,31.800001859664917,28.75000238418579
510,35.100001096725464,28.541666269302368
511,33.70000123977661,28.125
512,34.54999923706055,29.6875
513,33.74999761581421,27.916663885116577
514,26.999998092651367,21.562498807907104
515,30.549997091293335,25.729167461395264
516,31.699997186660767,28.229165077209473
517,23.750001192092896,22.39583134651184
518,30.049997568130493,26.04166865348816
519,31.599998474121094,27.395832538604736
520,30.949997901916504,26.5625
521,31.199997663497925,26.249998807907104
522,33.05000066757202,27.49999761581421
523,31.00000023841858,27.395832538604736
524,31.49999976158142,27.916663885116577
525,32.45000243186951,28.020834922790527
526,33.20000171661377,28.229165077209473
527,33.05000066757202,28.75000238418579
528,33.399999141693115,28.958332538604736
529,35.50000190734863,28.541666269302368
530,35.54999828338623,29.270833730697632
531,34.049999713897705,29.374998807907104
532,33.149999380111694,30.937498807907104
533,34.700000286102295,28.020834922790527
534,33.09999704360962,29.16666865348816
535,35.65000295639038,30.20833134651184
536,32.59999752044678,28.020834922790527
537,36.400002241134644,29.895836114883423
538,25.849997997283936,25.0
539,33.149999380111694,29.06249761581421
540,33.70000123977661,30.000001192092896
541,32.8000009059906,29.374998807907104
542,34.3500018119812,28.437501192092896
543,36.29999756813049,30.20833134651184
544,32.749998569488525,29.479163885116577
545,33.70000123977661,29.6875
546,35.04999876022339,29.374998807907104
547,33.05000066757202,28.125
548,33.35000276565552,29.270833730697632
549,33.149999380111694,29.374998807907104
550,35.39999723434448,30.72916865348816
551,36.15000247955322,29.6875
552,34.79999899864197,30.20833134651184
553,34.3999981880188,30.62499761581421
554,36.34999990463257,30.20833134651184
555,37.09999918937683,30.62499761581421
556,35.14999747276306,28.64583134651184
557,36.400002241134644,30.416667461395264
558,35.750001668930054,30.104166269302368
559,37.150001525878906,31.041663885116577
560,35.39999723434448,29.583334922790527
561,36.400002241134644,30.000001192092896
562,35.19999980926514,27.916663885116577
563,37.550002336502075,30.833333730697632
564,36.69999837875366,29.895836114883423
565,35.00000238418579,29.895836114883423
566,34.10000205039978,29.791665077209473
567,34.50000286102295,29.895836114883423
568,34.3999981880188,28.229165077209473
569,36.69999837875366,30.20833134651184
570,38.24999928474426,31.145834922790527
571,36.84999942779541,28.958332538604736
572,35.9000027179718,31.041663885116577
573,37.05000281333923,29.374998807907104
574,35.50000190734863,30.520832538604736
575,33.89999866485596,29.16666865348816
576,35.44999957084656,30.20833134651184
577,35.04999876022339,29.16666865348816
578,35.600000619888306,28.64583134651184
579,38.999998569488525,29.791665077209473
580,37.94999718666077,29.791665077209473
581,37.699997425079346,30.104166269302368
582,36.84999942779541,30.20833134651184
583,36.15000247955322,29.479163885116577
584,36.650002002716064,30.520832538604736
585,36.04999780654907,29.6875
586,38.55000138282776,28.958332538604736
587,37.800002098083496,30.833333730697632
588,35.79999804496765,30.31250238418579
589,34.85000133514404,30.62499761581421
590,36.29999756813049,29.583334922790527
591,33.649998903274536,29.895836114883423
592,36.250001192092896,30.20833134651184
593,34.14999842643738,29.895836114883423
594,37.00000047683716,29.791665077209473
595,37.05000281333923,28.854167461395264
596,34.75000262260437,30.520832538604736
597,36.900001764297485,30.20833134651184
598,35.9499990940094,31.041663885116577
599,37.99999952316284,32.60416388511658
600,38.24999928474426,30.520832538604736
601,36.84999942779541,30.20833134651184
602,36.84999942779541,32.18749761581421
603,37.34999895095825,30.520832538604736
604,35.750001668930054,29.374998807907104
605,35.85000038146973,30.72916865348816
606,35.85000038146973,30.72916865348816
607,37.34999895095825,30.833333730697632
608,38.55000138282776,30.62499761581421
609,38.499999046325684,31.354165077209473
610,37.65000104904175,31.458336114883423
611,36.650002002716064,30.31250238418579
612,35.85000038146973,30.20833134651184
613,34.3999981880188,31.041663885116577
614,36.94999814033508,30.416667461395264
615,39.399999380111694,30.31250238418579
616,37.90000081062317,30.20833134651184
617,37.300002574920654,30.937498807907104
618,36.650002002716064,31.145834922790527
619,35.65000295639038,28.958332538604736
620,29.6999990940094,24.791663885116577
621,35.39999723434448,28.958332538604736
622,35.9000027179718,29.583334922790527
623,36.799997091293335,30.520832538604736
624,36.19999885559082,30.937498807907104
625,33.74999761581421,29.16666865348816
626,37.550002336502075,30.72916865348816
627,36.69999837875366,30.000001192092896
628,34.79999899864197,28.958332538604736
629,36.75000071525574,31.458336114883423
630,36.44999861717224,30.833333730697632
631,37.5,31.77083134651184
632,35.39999723434448,30.520832538604736
633,36.44999861717224,31.041663885116577
634,37.00000047683716,30.416667461395264
635,37.09999918937683,31.458336114883423
636,37.800002098083496,31.145834922790527
637,37.99999952316284,31.666666269302368
638,39.74999785423279,30.20833134651184
639,37.65000104904175,30.31250238418579
640,39.249998331069946,30.62499761581421
641,37.550002336502075,30.520832538604736
642,36.650002002716064,30.31250238418579
643,36.549997329711914,32.083332538604736
644,38.450002670288086,32.29166865348816
645,39.99999761581421,30.62499761581421
646,37.05000281333923,29.583334922790527
647,38.099998235702515,32.60416388511658
648,36.799997091293335,30.833333730697632
649,37.00000047683716,30.31250238418579
650,37.550002336502075,31.354165077209473
651,36.900001764297485,30.62499761581421
652,38.55000138282776,31.562501192092896
653,36.10000014305115,30.72916865348816
654,34.75000262260437,29.16666865348816
655,35.85000038146973,30.20833134651184
656,36.44999861717224,30.520832538604736
657,38.80000114440918,30.416667461395264
658,38.89999985694885,30.104166269302368
659,40.14999866485596,32.29166865348816
660,38.80000114440918,30.520832538604736
661,37.849998474121094,30.62499761581421
662,38.099998235702515,29.895836114883423
663,38.15000057220459,30.31250238418579
664,31.400001049041748,26.354163885116577
665,36.34999990463257,30.31250238418579
666,38.099998235702515,30.416667461395264
667,36.250001192092896,30.833333730697632
668,36.75000071525574,30.20833134651184
669,38.24999928474426,31.354165077209473
670,33.74999761581421,29.16666865348816
671,37.09999918937683,30.72916865348816
672,37.699997425079346,31.041663885116577
673,38.15000057220459,29.583334922790527
674,39.0500009059906,31.87500238418579
675,37.94999718666077,30.520832538604736
676,38.05000185966492,29.6875
677,38.70000243186951,30.416667461395264
678,34.3999981880188,28.64583134651184
679,37.550002336502075,30.000001192092896
680,40.45000076293945,29.479163885116577
681,37.699997425079346,30.520832538604736
682,38.749998807907104,31.354165077209473
683,36.250001192092896,31.354165077209473
684,36.900001764297485,29.16666865348816
685,39.20000195503235,31.458336114883423
686,36.04999780654907,31.041663885116577
687,37.34999895095825,31.041663885116577
688,39.99999761581421,30.31250238418579
689,38.749998807907104,29.6875
690,37.40000128746033,29.479163885116577
691,38.95000219345093,30.31250238418579
692,39.649999141693115,30.416667461395264
693,36.94999814033508,31.25
694,37.09999918937683,31.25
695,37.05000281333923,29.791665077209473
696,37.449997663497925,30.31250238418579
697,35.9000027179718,28.229165077209473
698,38.84999752044678,30.000001192092896
699,39.45000171661377,29.791665077209473
700,37.449997663497925,30.104166269302368
701,36.69999837875366,29.16666865348816
702,37.34999895095825,30.104166269302368
703,38.65000009536743,30.520832538604736
704,40.049999952316284,31.562501192092896
705,38.099998235702515,31.25
706,38.200002908706665,30.520832538604736
707,39.70000147819519,30.833333730697632
708,37.94999718666077,30.937498807907104
709,36.900001764297485,30.000001192092896
710,39.45000171661377,30.20833134651184
711,39.0999972820282,31.77083134651184
712,37.849998474121094,30.72916865348816
